,Kirkovo,61,,43.1833333,26.8166667
bo,los sauces,Los Sauces,08,,-17.1666667,-62.8333333
bo,los siervos,Los Siervos,08,,-17.35,-62.95
bo,los sotos,Los Sotos,01,,-20.95,-63.9166667
bo,los sotos,Los Sotos,09,,-21.6,-63.5333333
bo,los taetetus,Los Taetetús,08,,-19.8833333,-62.4833333
bo,los taitetus,Los Taitetús,08,,-19.8833333,-62.4833333
bo,los tajibos,Los Tajibos,03,,-15.4,-64.1666667
bo,los tiestos,Los Tiestos,03,,-13.25,-65.65
bo,los tojos,Los Tojos,08,,-17.9666667,-62.85
bo,los tojos,Los Tojos,09,,-21.9166667,-63.4
bo,los troncos,Los Troncos,08,,-16.6833333,-61.95
bo,lourdes,Lourdes,08,,-18.2166667,-60.3666667
bo,luanapi,Luanapi,05,,-17.9666667,-68.0666667
bo,luca,Luca,05,,-19.5833333,-67.9
bo,lucas,Lucas,03,,-10.5166667,-65.4666667
bo,lucero,Lucero,05,,-19.0333333,-67.3
bo,lucero,Lucero,08,,-14.3833333,-61.6666667
bo,lucero,Lucero,09,,-21.8166667,-62.85
bo,luchan,Luchán,09,,-21.8166667,-62.9166667
bo,luchu,Luchu,05,,-18.35,-68.2
bo,lucico,Lucico,05,,-19.7333333,-67.7333333
bo,luci,Luci,05,,-19.0166667,-67.4833333
bo,lucuma,Lucuma,03,,-13.4666667,-65.8
bo,lucurmata,Lucurmata,04,,-16.4166667,-68.7333333
bo,lugar aguamilargo,Lugar Aguamilargo,07,,-20.0666667,-68.3666667
bo,lugar sojosi,Lugar Sojosi,07,,-20.0166667,-68.5333333
bo,luje,Luje,01,,-18.75,-65.2333333
bo,lujuchi,Lujuchi,07,,-19.0258333,-65.9122222
bo,luluna,Luluna,07,,-18.6333333,-66.5666667
bo,luluni,Luluni,07,,-18.6333333,-66.5666667
bo,lulupaya,Lulupaya,07,,-19.8308333,-65.2847222
bo,luna,Luna,04,,-16.9166667,-69.15
bo,lupe,Lupe,04,,-17.3833333,-69.3
bo,lupiara,Lupiara,01,,-19.25,-64.7833333
bo,lupi gera,Lupi Gera,07,,-22.0666667,-67.3666667
bo,luquemaya,Luquemaya,04,,-17.55,-67.7333333
bo,luquillas,Luquillas,08,,-17.6166667,-63.4333333
bo,luquisani,Luquisani,04,,-15.3166667,-68.75
bo,lurata,Lurata,04,,-16.7833333,-67.7166667
bo,luribay,Luribay,04,,-17.05,-67.6666667
bo,lurini,Lurini,02,,-17.3166667,-66.3333333
bo,luriri,Luriri,04,,-14.4833333,-69.1166667
bo,lurjavi,Lurjavi,04,,-17.0333333,-67.9333333
bo,lurmir trapiche,Lurmir Trapiche,07,,-20.9166667,-66.3333333
bo,lurucache,Lurucache,07,,-18.7166667,-65.8666667
bo,luruhuta,Luruhuta,04,,-17.2166667,-67.1166667
bo,lusani,Lusani,04,,-14.6166667,-69.2333333
bo,lusi,Lusi,05,,-19.0166667,-67.4833333
bo,macamaca,Macamaca,04,,-15.8333333,-68.95
bo,macamocal,Macamocal,08,,-19.7166667,-63.6166667
bo,macasi,Macasi,05,,-19.7333333,-68.05
bo,macata,Macata,04,,-15.9833333,-68.5666667
bo,macava,Macava,05,,-18.6,-69.0333333
bo,macavi,Macavi,07,,-20.1333333,-66.1166667
bo,macaya,Macaya,05,,-18.5333333,-68.95
bo,maceba,Maceba,06,,-10.7333333,-67.4666667
bo,machaca,Machaca,04,,-17.1166667,-66.8666667
bo,machaca,Machaca,05,,-18.2166667,-67.65
bo,machacamarca grande,Machacamarca Grande,04,,-16.5,-68.4833333
bo,machacamarca,Machacamarca,02,,-17.8666667,-65.7166667
bo,machacamarca,Machacamarca,04,,-15.7166667,-68.8833333
bo,machacamarca,Machacamarca,05,2045,-18.1666667,-67.0333333
bo,machacamarca,Machacamarca,07,,-19.4,-65.55
bo,machacoyo,Machacoyo,05,,-19.0833333,-66.4333333
bo,macha,Macha,07,,-18.8166667,-66.0833333
bo,machamacha,Machamacha,04,,-15.5666667,-69.2833333
bo,machareti,Macharetí,01,,-20.8166667,-63.4
bo,machariapa,Machariapa,04,,-14.6666667,-68.4333333
bo,machariapo,Machariapo,04,,-14.6666667,-68.4333333
bo,machavi,Machavi,04,,-12.2333333,-67.3666667
bo,machete,Machete,03,,-12.1666667,-65.9333333
bo,machicoma,Machicoma,01,,-18.65,-65.2333333
bo,machicure,Machicure,03,,-14.9333333,-64.9833333
bo,machipo,Machipo,08,,-19.8666667,-63.2
bo,machiriapo,Machiriapo,04,,-14.6666667,-68.4333333
bo,machua,Machua,06,,-11.1666667,-68.1666667
bo,machuria,Machuria,03,,-13.7166667,-62.2333333
bo,maco,Maco,06,,-12.25,-66.8333333
bo,macomene,Macomene,03,,-13.25,-63.4833333
bo,maconene,Maconene,03,,-13.25,-63.4833333
bo,macoya,Macoya,05,,-18.5333333,-68.95
bo,madera,Madera,08,,-19.4833333,-63.7166667
bo,madrecita,Madrecita,08,,-17.1333333,-62.7
bo,madrecitas,Madrecitas,08,,-17.1333333,-62.7
bo,madrejon,Madrejón,09,,-21.65,-63.0166667
bo,magdalena,Magdalena,03,,-13.2333333,-64.2
bo,magdalena,Magdalena,06,,-9.7833333,-65.7833333
bo,maguncia,Maguncia,03,,-15.1666667,-65.6166667
bo,maguncia,Maguncia,06,,-10.8333333,-66.0666667
bo,maico,Maico,07,,-19.5833333,-65.3833333
bo,maiconcueva,Maiconcueva,07,,-21.7166667,-67.4833333
bo,maicota,Maicota,07,,-20.8166667,-68.0166667
bo,maimasi,Maimasi,04,,-17.3333333,-68.8166667
bo,maimoa,Maimoa,09,,-21.0166667,-63.55
bo,mainigua,Mainigua,04,,-15.4333333,-67.6083333
bo,mainipa,Mainipa,09,,-21.0166667,-63.55
bo,maipacacona,Maipacacona,04,,-14.4833333,-68.2333333
bo,maipa cocona,Maipa Cocona,04,,-14.4833333,-68.2333333
bo,mairana,Mairana,08,4298,-18.1166667,-63.9333333
bo,maistre,Maistre,06,,-10.1833333,-66.95
bo,majetu,Majetú,03,,-12.4333333,-65.5833333
bo,mala mala,Mala Mala,07,,-19.8666667,-67.7
bo,malca,Malca,07,,-19.5833333,-65.3833333
bo,malcoaca,Malcoaca,05,,-19.2,-66.6333333
bo,malcocota,Malcocota,07,,-18.15,-66.2166667
bo,malcocotu,Malcocotu,07,,-18.15,-66.2166667
bo,malcohaca,Malcohaca,05,,-19.2,-66.6333333
bo,malcuneueva,Malcuneueva,07,,-21.7166667,-67.4833333
bo,malila,Malila,07,,-20.7,-67.85
bo,mallachuma,Mallachuma,04,,-17.0166667,-67.45
bo,malla,Malla,04,,-17.0833333,-67.4833333
bo,mallasa,Mallasa,04,,-16.6,-68.0833333
bo,mallasilla,Mallasilla,04,,-16.5833333,-68.1166667
bo,mallcuchusi,Mallcuchusi,04,,-17.6666667,-68.7666667
bo,mallcuchus,Mallcuchus,04,,-17.6666667,-68.7666667
bo,mallcu kkota,Mallcu Kkota,05,,-17.9833333,-67.2666667
bo,mallcu,Mallcu,05,,-19.2833333,-67.15
bo,mallcu,Mallcu,07,,-21.75,-67.4833333
bo,mallcu rancho,Mallcu Rancho,02,,-17.4166667,-66.35
bo,mallcu-uta,Mallcu-Uta,04,,-17.4,-69.0166667
bo,malluyoc,Malluyoc,07,,-21.0166667,-65.7833333
bo,malmisa,Malmisa,07,,-19.1333333,-65.75
bo,malpartida,Malpartida,03,,-15.0666667,-65.6166667
bo,malpaso,Malpaso,04,,-15.8,-67.7166667
bo,mal paso,Mal Paso,07,,-20.4,-66.3
bo,malpaso,Malpaso,07,,-21.5166667,-65.95
bo,mamaguasi,Mamaguasi,02,,-17.5333333,-65.4666667
bo,mamahola,Mamahola,07,,-19.4833333,-65.4833333
bo,mamahota,Mamahota,07,,-19.4833333,-65.4833333
bo,mamahuasi,Mamahuasi,01,,-18.9333333,-65.4833333
bo,mama huasi,Mama Huasi,02,,-17.5333333,-65.4666667
bo,mamani,Mamani,04,,-16.65,-68.3
bo,mamaniri,Mamaniri,04,,-16.9666667,-69.2
bo,mamaniri,Mamaniri,05,,-17.9666667,-68.8666667
bo,maminiqui,Maminiqui,04,,-17.0,-68.8166667
bo,mamoa,Mamoa,09,,-21.0166667,-63.55
bo,mamore bay,Mamore Bay,06,,-11.7,-66.7
bo,mamore bey,Mamoré Bey,06,,-11.7,-66.7
bo,mamore,Mamoré,02,,-17.4833333,-64.8166667
bo,manara,Manara,07,,-21.2833333,-66.1666667
bo,manchas,Manchas,08,,-16.55,-58.65
bo,manchego,Manchego,06,,-10.3166667,-67.1166667
bo,manchester,Manchester,06,,-11.5,-68.0166667
bo,manchuria,Manchuria,03,,-13.7166667,-62.2333333
bo,manco pata,Manco Pata,04,,-16.9333333,-66.8666667
bo,mancullata,Mancullata,01,,-20.8666667,-64.6666667
bo,mandeapecua,Mandeapecua,08,,-20.45,-63.1
bo,mandeyapecua,Mandeyapecua,08,,-20.45,-63.1
bo,mandinga,Mandinga,01,,-19.25,-64.7
bo,mandiuti,Mandiuti,01,,-20.8333333,-63.9666667
bo,mandiuti,Mandiuti,08,,-20.4333333,-63.6166667
bo,manechis,Manechis,08,,-15.0166667,-61.6
bo,mangarati,Mangarati,08,,-20.1666667,-63.3333333
bo,mangarete,Mangarete,08,,-20.2,-63.4166667
bo,mangareti,Mangareti,08,,-20.2,-63.4166667
bo,manga vieja,Manga Vieja,09,,-21.4,-63.85
bo,manoa,Manoa,06,,-9.6666667,-65.45
bo,mano,Mano,06,,-11.4333333,-67.5666667
bo,manomo,Manomo,08,,-15.55,-60.6166667
bo,manorana,Manorana,06,,-10.1666667,-66.1166667
bo,manorena,Manorena,06,,-10.1666667,-66.1166667
bo,manquiri,Manquiri,07,,-19.4275,-65.7202778
bo,mantegua,Mantegua,03,,-13.0166667,-62.8
bo,manuel ruiz,Manuel Ruiz,03,,-13.1166667,-63.7833333
bo,manuel vargas,Manuel Vargas,03,,-13.8466667,-65.5686111
bo,manuel vilca,Manuel Vilca,07,,-21.0833333,-68.0666667
bo,manu,Manú,06,,-9.9,-66.3666667
bo,manuripe,Manuripe,06,,-10.8,-68.05
bo,manuripi,Manuripi,06,,-10.8,-68.0666667
bo,manzanal,Manzanal,07,,-21.1,-65.5833333
bo,maoca,Maoca,06,,-10.6166667,-67.8
bo,mapaiso,Mapaiso,08,,-17.8666667,-63.2833333
bo,mapaizo,Mapaizo,08,,-17.8666667,-63.2833333
bo,mapiri,Mapiri,04,2598,-15.25,-68.1666667
bo,mapiri,Mapiri,06,,-10.5166667,-66.8666667
bo,maquela,Maquela,07,,-20.3166667,-66.2666667
bo,maquelaya,Maquelaya,04,,-15.8666667,-68.8666667
bo,maquetaya,Maquetaya,04,,-15.8666667,-68.8666667
bo,maquetayo,Maquetayo,04,,-15.8333333,-68.8166667
bo,maquiaviri,Maquiaviri,04,,-16.9166667,-68.2666667
bo,maquinista,Maquinista,03,,-11.9166667,-66.4833333
bo,maquique,Maquique,04,,-15.3666667,-67.6833333
bo,maquiqui,Maquiqui,04,,-15.3666667,-67.6833333
bo,maragua,Maragua,01,,-19.0461111,-65.4286111
bo,maragua,Maragua,07,,-18.9333333,-65.8
bo,maraiaro,Maraiaro,04,,-15.2333333,-67.7333333
bo,marai,Marai,07,,-20.45,-66.4333333
bo,maraipunco,Maraipunco,07,,-21.6166667,-66.25
bo,maramara,Maramara,05,,-19.0833333,-67.2333333
bo,marani,Marani,06,,-10.8833333,-67.0333333
bo,maran khasa,Maran Khasa,07,,-19.3172222,-65.3047222
bo,maranuelo,Marañuelo,09,,-22.0333333,-64.9
bo,marasa,Marasa,07,,-19.6825,-65.3613889
bo,maravilla,Maravilla,06,,-11.25,-66.9
bo,maravillas,Maravillas,04,,-13.8,-68.2333333
bo,maravillas,Maravillas,06,,-11.25,-66.9
bo,maraya,Maraya,06,,-11.65,-68.4166667
bo,marca anaya,Marca Anaya,04,,-17.0666667,-68.7666667
bo,marca cancha,Marca Cancha,09,,-21.0333333,-64.1666667
bo,marcacota,Marcacota,05,,-18.7,-67.8333333
bo,marcahui,Marcahui,01,,-20.6333333,-64.85
bo,marcahui,Marcahui,07,,-21.3333333,-67.2666667
bo,marcaisi,Marcaisi,04,,-17.45,-68.0166667
bo,marcalla,Marcalla,04,,-16.9166667,-68.2666667
bo,marca,Marca,07,,-18.7,-66.1166667
bo,marcamarca,Marcamarca,05,,-18.0833333,-68.2666667
bo,marcamarca,Marcamarca,07,,-18.7,-66.1166667
bo,marcamarcani,Marcamarcani,04,,-15.85,-68.6166667
bo,marcana,Marcana,04,,-17.55,-69.3666667
bo,marcani,Marcani,01,,-19.2666667,-64.6166667
bo,marcani,Marcani,07,,-20.8666667,-65.9
bo,marcarani,Marcarani,05,,-18.05,-68.0
bo,marcaribi,Marcaribi,05,,-18.0166667,-68.0333333
bo,marcarivi,Marcarivi,05,,-18.0166667,-68.0333333
bo,marcavi,Marcavi,01,,-19.8166667,-64.7
bo,marcavi,Marcavi,02,,-17.8833333,-66.0666667
bo,marcavi,Marcavi,04,,-15.8,-68.7333333
bo,marcavi,Marcavi,07,,-19.6833333,-64.9833333
bo,marca vinto,Marca Vinto,05,,-19.65,-67.6666667
bo,marcela,Marcela,06,,-10.9,-66.6833333
bo,marcelino,Marcelino,06,,-10.4166667,-67.4166667
bo,marcella,Marcella,03,,-13.4666667,-66.5666667
bo,marcella,Marcella,04,,-16.9166667,-68.2666667
bo,marcella,Marcella,06,,-10.9,-66.6833333
bo,marchi,Marchi,04,,-17.3,-67.85
bo,marchuqui,Marchuqui,04,,-17.6333333,-69.3833333
bo,marco falso,Marco Falso,08,,-15.1,-60.5666667
bo,marcoma,Marcoma,07,,-18.9,-65.6833333
bo,marco marca,Marco Marca,02,,-17.3,-66.4666667
bo,marcomarconi,Marcomarconi,04,,-15.85,-68.6166667
bo,marco rio tarvo,Marco Rio Tarvo,08,,-15.1,-60.5666667
bo,mariado,Mariado,04,,-15.2166667,-67.6666667
bo,mariapo,Mariapo,04,,-15.2333333,-67.7333333
bo,mariapu,Mariapu,04,,-15.4333333,-68.0333333
bo,mariara,Mariara,04,,-15.0666667,-67.7833333
bo,marimonos,Marimonos,03,,-12.4833333,-66.5333333
bo,mario,Mario,07,,-21.55,-65.9833333
bo,mariqui,Mariqui,08,,-19.95,-62.9833333
bo,mariscal braun,Mariscal Braun,01,,-19.95,-64.5666667
bo,mariscal brawn,Mariscal Brawn,01,,-20.0666667,-64.5666667
bo,mariscal brown,Mariscal Brown,01,,-19.95,-64.5666667
bo,marqueza,Marqueza,02,,-18.5977778,-64.2852778
bo,marquicho,Marquicho,02,,-17.0,-66.4666667
bo,marquiribi,Marquiribi,05,,-18.0166667,-68.0333333
bo,marquiri,Marquiri,07,,-21.2166667,-67.4833333
bo,marquirivi,Marquirivi,05,,-17.95,-67.9666667
bo,marquisa,Marquisa,09,,-21.7666667,-65.3
bo,marquiza,Marquiza,09,,-21.7666667,-65.3
bo,marsa,Marsa,06,,-11.55,-68.5
bo,marsella,Marsella,03,,-13.4666667,-66.5666667
bo,marsella,Marsella,08,,-14.55,-62.4833333
bo,martinez,Martínez,06,,-10.45,-66.0833333
bo,martin,Martín,06,,-12.1,-67.3166667
bo,martin pampa,Martín Pampa,08,,-18.6333333,-64.1
bo,masada,Masada,06,,-10.75,-67.9666667
bo,masavi,Masavi,08,,-19.35,-63.3166667
bo,masaya,Masaya,04,,-16.4333333,-68.9666667
bo,masicuri,Masicuri,08,,-18.8,-63.7666667
bo,masicurito,Masicurito,08,,-18.5333333,-63.8333333
bo,masieuri,Masieuri,08,,-18.8,-63.7666667
bo,mataca,Mataca,07,,-19.6394444,-65.2180556
bo,matacucito,Matacucito,08,,-18.8666667,-58.4666667
bo,matacu,Matacu,08,,-19.25,-57.9833333
bo,matagara,Matagara,01,,-20.95,-63.25
bo,mataigua,Mataigua,01,,-20.95,-63.25
bo,matancillas,Matancillas,07,,-22.0666667,-65.6166667
bo,matancillo,Matancillo,01,,-19.9333333,-63.9333333
bo,matanza,Matanza,01,,-21.25,-65.3
bo,matanzas,Matanzas,07,,-21.3833333,-66.1333333
bo,mataral,Mataral,08,,-18.1138889,-64.2155556
bo,matara,Matará,01,,-19.7666667,-63.7666667
bo,matara,Matará,02,,-18.5333333,-65.25
bo,matarancilla,Matarancilla,01,,-19.9333333,-63.9333333
bo,matarancillo,Matarancillo,01,,-19.9333333,-63.9333333
bo,matarancillo,Matarancillo,08,,-18.45,-64.2
bo,matarani,Matarani,02,,-17.7833333,-65.8
bo,matarasilla,Matarasilla,08,,-18.45,-64.2
bo,matchu sochi conchi,Matchu Sochi Conchi,04,,-14.75,-69.2
bo,mategua,Mateguá,03,,-13.0166667,-62.8
bo,matico,Matico,01,,-19.5166667,-63.8666667
bo,matico,Matico,08,,-19.6333333,-62.6
bo,maticu-uta,Maticu-Uta,04,,-17.4,-68.95
bo,matoso,Matoso,06,,-10.7166667,-67.95
bo,matovi,Matovi,09,,-22.0833333,-64.4
bo,matricham,Matricham,08,,-14.5166667,-62.55
bo,matrichan,Matrichan,08,,-14.5166667,-62.55
bo,matucara,Matucara,03,,-12.8166667,-65.1166667
bo,matucare,Matucaré,03,,-12.8166667,-65.1166667
bo,maturapa,Maturapa,06,,-10.7333333,-66.9333333
bo,mauca huasi,Mauca Huasi,07,,-21.3833333,-65.9833333
bo,maucuilata,Maucuilata,07,,-21.1833333,-65.6
bo,maulli,Maulli,05,,-17.7166667,-66.8666667
bo,mauri madre,Mauri Madre,07,,-19.45,-65.6
bo,mauri,Mauri,04,,-16.7666667,-69.1166667
bo,mauropunta,Mauropunta,07,,-21.3666667,-66.2333333
bo,maviqui,Maviqui,08,,-19.95,-62.9833333
bo,maximiliano paredes,Maximiliano Paredes,04,,-17.6,-67.8
bo,max paredes,Max Paredes,04,,-17.6,-67.8
bo,max toledo,Max Toledo,04,,-17.2333333,-68.6666667
bo,mayaca,Mayaca,01,,-19.2944444,-65.2977778
bo,mayaga,Mayaga,04,,-15.3666667,-67.6833333
bo,mayaia,Mayaia,04,,-15.3666667,-67.6833333
bo,mayaya,Mayaya,04,,-15.3666667,-67.6833333
bo,maymanu,Maymanú,06,,-10.8833333,-68.1
bo,mayo mayo,Mayo Mayo,03,,-12.3,-65.2333333
bo,mayor pedro vaca diez,Mayor Pedro Vaca Diez,03,,-14.8833333,-64.95
bo,mazochono,Mazochono,04,,-15.5833333,-67.7166667
bo,mazo cruz,Mazo Cruz,01,,-18.8166667,-65.2166667
bo,mecana,Mecaña,04,,-17.2166667,-67.3833333
bo,mecapaca,Mecapaca,04,,-16.6833333,-68.0333333
bo,mechayoc,Mechayoc,07,,-21.2,-66.1166667
bo,mechoyoc,Mechoyoc,07,,-21.2,-66.1166667
bo,mecoya,Mecoya,09,,-22.1,-64.9166667
bo,mecoyita,Mecoyita,09,,-22.1166667,-64.9166667
bo,medellin,Medellín,04,,-12.05,-68.15
bo,media luna,Media Luna,01,,-18.9333333,-65.1
bo,media luna,Media Luna,02,,-18.05,-65.5
bo,media luna,Media Luna,09,,-21.4666667,-63.1333333
bo,medio dia,Medio Día,06,,-11.4333333,-67.9
bo,medio marte,Medio Marte,08,,-16.1166667,-61.45
bo,medio monte,Medio Monte,08,,-16.1166667,-61.45
bo,mediomonte,Mediomonte,08,,-18.6333333,-63.4166667
bo,medio rio,Medio Río,06,,-11.0333333,-67.1833333
bo,meiandros,Meiandros,06,,-11.15,-68.3666667
bo,meja,Meja,08,,-17.05,-61.7166667
bo,mejia,Mejía,08,,-17.05,-61.7166667
bo,mejie,Mejie,08,,-17.05,-61.7166667
bo,mekuripe,Mekuripe,06,,-9.8,-65.9833333
bo,melandros,Melandros,06,,-11.15,-68.3666667
bo,melgarejo,Melgarejo,03,,-13.4,-62.5166667
bo,melgarejo,Melgarejo,08,,-13.9333333,-62.4
bo,melgar,Melgar,08,,-16.7666667,-59.2666667
bo,melinacasa,Melinacasa,07,,-21.15,-65.8833333
bo,melindre,Melindré,03,,-13.7741667,-65.5472222
bo,melonar,Melonar,01,,-18.7,-65.1333333
bo,menacho,Menacho,03,,-10.6,-65.5
bo,mendez,Méndez,06,,-10.8333333,-66.5833333
bo,mendez,Mendez,09,,-21.5666667,-65.0
bo,mendi,Mendi,06,,-11.6833333,-68.7833333
bo,mendiola,Mendiola,08,,-18.1833333,-63.9666667
bo,mendoza,Mendoza,01,,-19.0833333,-64.3833333
bo,mendoza,Mendoza,02,,-16.95,-65.8666667
bo,mendoza,Mendoza,03,,-16.9666667,-65.9
bo,mendua,Mendua,06,,-10.6666667,-66.0833333
bo,menechis,Menechis,08,,-15.0166667,-61.6
bo,menonita,Menonita,08,,-18.1,-63.0333333
bo,mercedes,Mercedes,03,,-12.25,-65.55
bo,mercedes,Mercedes,06,,-11.0166667,-67.2
bo,mercedes,Mercedes,08,,-14.8166667,-60.8666667
bo,mercenario,Mercenario,04,,-16.5333333,-68.2333333
bo,mercier,Mercier,06,,-10.7666667,-68.1166667
bo,meriapu,Meriapu,04,,-15.2333333,-67.7333333
bo,meriles,Meriles,09,,-21.35,-63.9833333
bo,meringal,Meringal,09,,-21.8666667,-64.3
bo,merke marca,Merke Marca,04,,-15.2666667,-68.2333333
bo,merma derecha,Merma Derecha,04,,-15.5,-67.9166667
bo,merma,Merma,04,,-15.4833333,-67.9
bo,merque achacachi,Merque Achacachi,04,,-15.9166667,-68.7666667
bo,merqueachacachi,Merqueachacachi,04,,-16.0166667,-68.7666667
bo,merque,Merque,04,,-15.9166667,-68.7666667
bo,meruyoc,Meruyoc,07,,-21.7166667,-65.7666667
bo,mesa de plata,Mesa de Plata,07,,-21.8333333,-66.8333333
bo,meseta,Meseta,07,,-19.9166667,-65.4666667
bo,meson,Mesón,01,,-19.7,-64.0
bo,meson,Mesón,07,,-21.4333333,-66.6333333
bo,metina,Metina,07,,-19.6333333,-65.15
bo,miapara,Miapara,06,,-10.7,-67.8166667
bo,micana,Micaña,04,,-17.2166667,-67.3833333
bo,micani,Micani,04,,-17.5333333,-68.8
bo,micani,Micani,07,,-18.3833333,-65.8166667
bo,micaya,Micaya,04,,-16.95,-68.2166667
bo,michelino,Michelino,06,,-11.55,-68.4166667
bo,michiplaya,Michiplaya,04,,-15.1833333,-68.1833333
bo,michuplaya,Michuplaya,04,,-15.1833333,-68.1833333
bo,micullpaya,Micullpaya,07,,-19.7441667,-65.4108333
bo,miculpaya,Miculpaya,07,,-19.7441667,-65.4108333
bo,miguelito,Miguelito,06,,-11.0666667,-66.3666667
bo,miguel,Miguel,07,,-21.5666667,-65.25
bo,miguilla,Miguilla,04,,-16.4166667,-67.2833333
bo,milada,Milada,07,,-20.5333333,-66.5333333
bo,milindre,Milindre,03,,-13.8,-65.6833333
bo,mil kilos,Mil Kilos,06,,-10.2,-66.3666667
bo,millares,Millares,07,,-19.4208333,-65.1822222
bo,milliguaya,Milliguaya,04,,-16.35,-67.6166667
bo,millihuaya,Millihuaya,04,,-16.35,-67.6166667
bo,millimbaya,Millimbaya,04,,-15.5833333,-68.7
bo,millipaya,Millipaya,04,,-15.8833333,-68.6166667
bo,milliral,Milliral,04,,-15.8,-68.75
bo,milliraya,Milliraya,04,,-15.8,-68.75
bo,milliri,Milliri,04,,-17.15,-68.0
bo,millma cancha,Millma Cancha,07,,-21.25,-65.6
bo,millocato,Millocato,04,,-16.7333333,-67.9
bo,millocatu,Millocatu,04,,-16.7333333,-67.9
bo,millocpunta,Millocpunta,07,,-21.1,-65.9333333
bo,millok punta,Millok Punta,07,,-21.1,-65.9333333
bo,milluacho,Milluacho,04,,-16.9333333,-67.9
bo,millucato,Millucato,04,,-16.7333333,-67.9
bo,milluckacka,Milluckacka,01,,-19.4166667,-64.3166667
bo,milluguaya,Milluguaya,04,,-16.35,-67.6166667
bo,milluhuaya,Milluhuaya,04,,-16.35,-67.6166667
bo,millujhuaya,Millujhuaya,04,,-16.35,-67.6166667
bo,milluma,Milluma,02,,-17.65,-66.05
bo,milluni,Milluni,02,,-17.0666667,-66.6166667
bo,milluni,Milluni,04,,-16.3333333,-68.15
bo,millupalca,Millupalca,05,,-18.0833333,-68.7
bo,milluscuni,Milluscuni,04,,-15.4,-67.7
bo,miluri,Miluri,03,,-15.25,-67.1
bo,mina aguilar,Mina Aguilar,07,,-21.65,-67.2333333
bo,mina andacaba,Mina Andacaba,07,,-19.85,-65.6666667
bo,mina andacava,Mina Andacava,07,,-19.85,-65.6666667
bo,mina catariri,Mina Catariri,07,,-19.8666667,-65.8833333
bo,minadoa,Minadoa,08,,-16.3,-59.1166667
bo,minados,Minados,08,,-16.3,-59.1166667
bo,mina el turqui,Mina El Turqui,07,,-19.4666667,-65.9666667
bo,mina fabulosa,Mina Fabulosa,04,,-16.1,-68.25
bo,mina huacullani,Mina Huacullani,07,,-19.7833333,-66.0833333
bo,mina huari huari,Mina Huari Huari,07,,-19.4483333,-65.5913889
bo,mina illimani,Mina Illimani,07,,-19.6666667,-65.7
bo,minajata,Minajata,05,,-19.2166667,-66.6333333
bo,mina karicari,Mina Karicari,07,,-19.75,-65.8
bo,mina karikari,Mina Karikari,07,,-19.75,-65.8
bo,mina lajatambo,Mina Lajatambo,07,,-19.8666667,-65.7666667
bo,mina la union,Mina La Union,04,,-16.25,-68.2333333
bo,mina lencerocagua,Mina Lencerocagua,07,,-19.85,-66.0333333
bo,mina noita,Mina Noita,07,,-19.9,-65.9
bo,mina oploca,Mina Oploca,07,,-20.9333333,-66.35
bo,mina paco,Mina Paco,07,,-19.4975,-65.8958333
bo,mina porco,Mina Porco,07,,-19.8333333,-66.0
bo,mina rosario,Mina Rosario,07,,-21.5333333,-66.9
bo,minas animas,Minas Animas,07,,-20.9666667,-66.3
bo,mina san pedro,Mina San Pedro,07,,-20.6333333,-68.7166667
bo,mina sarapalca,Mina Sarapalca,07,,-19.9333333,-65.9333333
bo,minascasa,Minascasa,02,,-17.1666667,-66.5333333
bo,mina sorapalca,Mina Sorapalca,07,,-19.9333333,-65.9333333
bo,minas pampa,Minas Pampa,04,,-17.1,-67.3833333
bo,mina tambillo,Mina Tambillo,07,,-19.8666667,-65.8
bo,mina tapaquilla,Mina Tapaquilla,07,,-19.8666667,-65.8
bo,minchini,Minchini,04,,-16.1333333,-68.2166667
bo,minchin,Minchin,04,,-16.1333333,-68.2166667
bo,mineiras,Mineiras,08,,-17.1666667,-63.2333333
bo,mineral huacullani,Mineral Huacullani,07,,-19.7833333,-66.0833333
bo,mineralito,Mineralito,02,,-17.55,-65.0166667
bo,mineral lencerocagua,Mineral Lencerocagua,07,,-19.85,-66.0333333
bo,mineral,Mineral,02,,-18.0,-65.0833333
bo,mineral porco,Mineral Porco,07,,-19.8333333,-66.0
bo,mineral soruco,Mineral Soruco,09,,-21.7166667,-62.9833333
bo,minera,Minera,02,,-18.0,-65.0833333
bo,mineros,Mineros,08,14386,-17.1166667,-63.2333333
bo,mirador,Mirador,08,,-16.3,-59.1166667
bo,mirador,Mirador,09,,-21.1833333,-63.0833333
bo,miraflores,Miraflores,05,,-18.6333333,-68.5333333
bo,mira flores,Mira Flores,05,,-19.7166667,-67.9666667
bo,miraflores,Miraflores,06,,-11.1166667,-66.2166667
bo,miraflores,Miraflores,07,,-18.4666667,-66.6
bo,miraflores,Miraflores,08,,-14.2666667,-61.85
bo,mirambo,Mirambo,04,,-15.4,-67.7
bo,miramira,Miramira,04,,-15.4,-67.7
bo,mirasapani,Mirasapani,04,,-17.3833333,-69.1666667
bo,mirascasa,Mirascasa,02,,-17.1666667,-66.5333333
bo,miriado,Miriado,04,,-15.2166667,-67.6666667
bo,mirma pata,Mirma Pata,04,,-15.7,-69.05
bo,miscamayo,Miscamayo,02,,-17.4833333,-65.5166667
bo,miscamayu,Miscamayu,02,,-17.4833333,-65.5166667
